outcome,mean,sd,count
major,0.0432855470067942,0.203499833885685,151159
total_dot,6056.02746115018,63164.6027166223,151159
outpatient,7.89708849621921,8.0903684731966,151159
eme_dummy,0.132496245675084,0.531425657025927,151159
