outcome,mean,sd,count
income,674388.98504808,603178.915242284,509948
log_income,13.4121954021728,0.929475790176661,394547
work,0.773700455732741,0.418435662769431,509948
major,0.0676853326221497,0.251205398262513,509948
total_dot,24241.080349369,153019.326878983,509948
outpatient,23.4552660271243,22.205793391895,509948
eme_dummy,0.263273902437111,1.13781031687541,509948
