outcome,mean,sd,count
income,691819.326510767,600909.888960529,221504
log_income,13.4365245042845,0.904360316298909,173752
work,0.784419242993355,0.411225555701011,221504
major,0.0664592964461138,0.249083798067236,221504
total_dot,24078.8908055837,157934.300980289,221504
outpatient,23.4851876264086,22.1409548444039,221504
eme_dummy,0.257543881826062,1.00580201472318,221504
