outcome,mean,sd,count
income,633572.572495298,530172.145315695,570060
log_income,13.350189615692,0.911076770185525,448863
work,0.787396063572256,0.40915009019079,570060
major,0.0745921481949269,0.262732336631967,570060
total_dot,25814.5621162685,81155.9745088168,570060
outpatient,28.1117987580255,23.6600898194373,570060
eme_dummy,0.269287443427008,1.5550282224565,570060
