outcome,mean,sd,count
income,681072.040937787,591692.653586387,372102
log_income,13.4334768520024,0.894748366773526,290009
work,0.779380384948213,0.414665000455514,372102
major,0.0661243422502432,0.248499657076073,372102
total_dot,23728.9808573993,111252.740472786,372102
outpatient,23.5156677470156,22.2421726003884,372102
eme_dummy,0.258636072904741,2.08386519625064,372102
