outcome,mean,sd,count
income,674892.441345704,593893.2498944,1133376
log_income,13.420581368167,0.911268842608208,879386
work,0.775899613191033,0.416988677134523,1133376
major,0.0670580636964256,0.250122639896535,1133376
total_dot,24076.2105523674,138857.0826321,1133376
outpatient,23.504556299057,22.2191212581385,1133376
eme_dummy,0.261436628268112,1.59029271052188,1133376
