outcome,mean,sd,count
major,0.0497721696459867,0.217512031482182,2853
total_dot,8193.5920084122,113498.404864441,2853
outpatient,7.42586750788644,7.83833789882143,2853
eme_dummy,0.143007360672976,0.519909847774188,2853
