outcome,mean,sd,count
major,0.0453500842653593,0.208071676651234,117486
total_dot,6076.02785012682,78430.7332486777,117486
outpatient,7.93646902609673,7.84724019381943,117486
eme_dummy,0.128747254992084,0.508636953974378,117486
