outcome,mean,sd,count
major,0.0437780688236193,0.204601163219423,484078
total_dot,5813.45707509947,82342.1291948473,484078
outpatient,7.47711525828482,7.46980720641856,484078
eme_dummy,0.113087147112655,0.472286982513352,484078
