outcome,mean,sd,count
major,0.0433463245868156,0.203635615607904,959620
total_dot,5905.60080865343,90155.5585353987,959620
outpatient,7.7297107188262,7.77686750557378,959620
eme_dummy,0.117882078322669,0.485414742958566,959620
