outcome,mean,sd,count
major,0.0444535287543411,0.206100877833279,266638
total_dot,5762.08157876972,96418.3379956221,266638
outpatient,7.14954732633758,7.13426601874552,266638
eme_dummy,0.114049760349238,0.480261581153767,266638
