outcome,mean,sd,count
major,0.0429063793904703,0.20264626409665,475547
total_dot,5999.36819073614,97467.5135506149,475547
outpatient,7.98680677199099,8.06931902573655,475547
eme_dummy,0.12276599368727,0.498324954901079,475547
