outcome,mean,sd,count
major,0.0427296940700643,0.202247356992947,324388
total_dot,5972.96598517824,109852.469577565,324388
outpatient,8.02861388214114,8.05916293069332,324388
eme_dummy,0.118231870476097,0.481954881531451,324388
