outcome,mean,sd,count
income,219151.352004864,234585.11932891,256576
log_income,12.7701564094958,0.511613030644388,143834
work,0.560590234472437,0.496316213267454,256576
marr,0.441472625444582,0.49656364104176,275554
major,0.0936369730606136,0.291323567727686,256576
total_dot,10653.4492703916,90746.7291898186,256576
outpatient,8.61968773384884,11.3779228149129,256576
eme_dummy,0.164384042155151,1.68597252597498,256576
