outcome,mean,sd,count
major,0.0433269368250743,0.203592133180367,956772
total_dot,5898.7636563361,90076.6592952538,956772
outpatient,7.73060143900532,7.7766547593794,956772
eme_dummy,0.117808631523498,0.485304704451997,956772
