outcome,mean,sd,count
major,0.0989621047550085,0.298623142761793,12429
total_dot,11302.7085043045,91200.4288563146,12429
outpatient,8.87022286587819,10.888762501579,12429
eme_dummy,0.155282001770054,0.678535705832688,12429
