outcome,mean,sd,count
major,0.0766190732573315,0.265986155864056,1599171
total_dot,8474.06516126168,72029.6158235534,1599171
outpatient,7.77945885712035,9.85042103946798,1599171
eme_dummy,0.136425060234334,0.905716987774888,1599171
