outcome,mean,sd,count
major,0.0383692051420237,0.192086304283598,265343
total_dot,16408.3195599658,74139.0019187077,265343
outpatient,21.232638509401,14.9869963530704,265343
eme_dummy,0.239316658061453,0.870199447808192,265343
